transaction_id,transaction_date,branch_id,product_id,quantity,unit_price,discount_pct,revenue,cost
TRX0014310,2024-10-14,BR002,PD021,10.0,3000,0.0,30000.0,22000
TRX0014310,2024-10-14,BR002,PD021,10.0,3000,0.0,30000.0,22000
TRX0014311,2024-10-15,BR005,PD004,14.0,28000,0.0,392000.0,308000
TRX0014312,2024-10-15,BR007,PD005,26.0,24000,0.1,561600.0,507000
TRX0014313,2024-10-15,BR008,PD012,12.0,18500,0.05,210900.0,180000
TRX0014314,2024-10-15,BR002,PD007,19.0,3300,0.1,56430.0,51300
TRX0014315,2024-10-15,BR003,PD022,41.0,45000,0.0,1845000.0,1558000
TRX0014316,2024-10-15,BR005,PD022,14.0,45000,0.0,630000.0,532000
TRX0014317,2024-10-15,BR006,PD010,30.0,6500,0.1,175500.0,144000
TRX0014318,2024-10-15,BR003,PD009,435.0,2000,0.0,870000.0,652500
TRX0014319,2024-10-15,BR005,PD014,36.0,3300,0.05,112860.0,97200
TRX0014320,2024-10-15,BR007,PD001,47.0,22000,0.1,930600.0,869500
TRX0014321,2024-10-15,BR004,PD007,35.0,3300,0.0,115500.0,94500
TRX0014322,2024-10-15,BR002,PD006,8.0,3500,0.0,28000.0,22400
TRX0014323,2024-10-15,BR002,PD001,32.0,22000,0.0,704000.0,592000
TRX0014324,2024-10-15,BR008,PD015,44.0,1800,0.0,79200.0,52800
TRX0014325,2024-10-15,BR001,PD006,21.0,3500,0.0,73500.0,58800
TRX0014326,2024-10-15,BR004,PD005,6.0,24000,0.05,136800.0,117000
TRX0014327,2024-10-16,BR001,PD021,24.0,3000,0.0,72000.0,52800
TRX0014328,2024-10-16,BR002,PD014,47.0,3300,0.05,147345.0,126900
TRX0014329,2024-10-16,BR002,PD016,11.0,11000,0.0,121000.0,93500
TRX0014330,2024-10-16,BR002,PD006,328.0,3500,0.0,1148000.0,918400
TRX0014331,2024-10-16,BR008,PD015,32.0,1800,0.05,54720.0,38400
TRX0014332,2024-10-16,BR001,PD019,557.0,2500,0.05,1322875.0,1002600
TRX0014333,2024-10-16,BR002,PD019,19.0,2500,0.0,47500.0,34200
TRX0014334,2024-10-16,BR002,PD011,33.0,20000,0.0,660000.0,544500
TRX0014335,2024-10-16,BR001,PD025,29.0,34000,0.0,986000.0,812000
TRX0014336,2024-10-16,BR002,PD013,51.0,14500,0.1,665550.0,586500
TRX0014337,2024-10-16,BR001,PD007,21.0,3300,0.0,69300.0,56700
TRX0014338,2024-10-16,BR002,PD014,23.0,3300,0.1,68310.0,62100
TRX0014339,2024-10-16,BR008,PD009,19.0,2000,0.0,38000.0,28500
TRX0014340,2024-10-16,BR004,PD014,51.0,3300,0.0,168300.0,137700
TRX0014341,2024-10-16,BR002,PD020,44.0,2200,0.1,87120.0,66000
TRX0014342,2024-10-16,BR007,PD014,23.0,3300,0.0,75900.0,62100
TRX0014343,2024-10-16,BR002,PD014,45.0,3300,0.0,148500.0,121500
TRX0014344,2024-10-16,BR001,PD021,44.0,3000,0.05,125400.0,96800
TRX0014345,2024-10-16,BR004,PD022,50.0,45000,0.0,2250000.0,1900000
TRX0014346,2024-10-16,BR003,PD014,54.0,3300,0.1,160380.0,145800
TRX0014347,2024-10-16,BR007,PD005,21.0,24000,0.0,504000.0,409500
TRX0014348,2024-10-17,BR001,PD015,41.0,1800,0.15,62730.0,49200
TRX0014349,2024-10-17,BR006,PD014,6.0,3300,0.0,19800.0,16200
TRX0014350,2024-10-17,BR005,PD009,29.0,2000,0.0,58000.0,43500
TRX0014351,2024-10-17,BR001,PD014,2.0,3300,0.05,6270.0,5400
TRX0014352,2024-10-17,BR002,PD016,35.0,11000,0.15,327250.0,297500
TRX0014353,2024-10-17,BR007,PD004,53.0,28000,0.05,1409800.0,1166000
TRX0014354,2024-10-17,BR008,PD007,5.0,3300,0.0,16500.0,13500
TRX0014355,2024-10-17,BR005,PD004,41.0,28000,0.0,1148000.0,902000
TRX0014356,2024-10-17,BR003,PD002,34.0,15000,0.05,484500.0,408000
TRX0014357,2024-10-17,BR005,PD007,283.0,3300,0.15,793815.0,764100
TRX0014358,2024-10-17,BR001,PD008,39.0,11000,0.0,429000.0,331500
TRX0014359,2024-10-17,BR004,PD007,33.0,3300,0.05,103455.0,89100
TRX0014360,2024-10-17,BR002,PD007,53.0,3300,0.0,174900.0,143100
TRX0014361,2024-10-17,BR005,PD007,6.0,3300,0.0,19800.0,16200
TRX0014362,2024-10-17,BR003,PD005,16.0,24000,0.15,326400.0,312000
TRX0014363,2024-10-17,BR006,PD023,16.0,12000,0.0,192000.0,152000
TRX0014364,2024-10-17,BR008,PD014,266.0,3300,0.0,877800.0,718200
TRX0014365,2024-10-17,BR001,PD008,17.0,11000,0.05,177650.0,144500
TRX0014366,2024-10-18,BR006,PD023,106.0,12000,0.0,1272000.0,1007000
TRX0014367,2024-10-18,BR004,PD021,34.0,3000,0.1,91800.0,74800
TRX0014368,2024-10-18,BR005,PD007,38.0,3300,0.0,125400.0,102600
TRX0014369,2024-10-18,BR005,PD005,126.0,24000,0.0,3024000.0,2457000
TRX0014370,2024-10-18,BR004,PD025,32.0,34000,0.1,979200.0,896000
TRX0014371,2024-10-18,BR006,PD005,3.0,24000,0.05,68400.0,58500
TRX0014372,2024-10-18,BR006,PD016,10.0,11000,0.15,93500.0,85000
TRX0014373,2024-10-18,BR003,PD012,282.0,18500,0.0,5217000.0,4230000
TRX0014374,2024-10-18,BR005,PD010,28.0,6500,0.15,154700.0,134400
TRX0014375,2024-10-18,BR006,PD015,24.0,1800,0.1,38880.0,28800
TRX0014376,2024-10-18,BR004,PD012,47.0,18500,0.1,782550.0,705000
TRX0014377,2024-10-18,BR004,PD012,51.0,18500,0.0,943500.0,765000
TRX0014378,2024-10-18,BR005,PD013,10.0,14500,0.15,123250.0,115000
TRX0014379,2024-10-18,BR001,PD019,22.0,2500,0.05,52250.0,39600
TRX0014380,2024-10-18,BR004,PD014,23.0,3300,0.05,72105.0,62100
TRX0014381,2024-10-18,BR003,PD019,11.0,2500,0.0,27500.0,19800
TRX0014382,2024-10-18,BR006,PD003,24.0,6000,0.0,144000.0,108000
TRX0014383,2024-10-19,BR006,PD006,6.0,3500,0.05,19950.0,16800
TRX0014384,2024-10-19,BR001,PD018,51.0,3500,0.0,178500.0,127500
TRX0014385,2024-10-19,BR004,PD025,14.0,34000,0.05,452200.0,392000
TRX0014386,2024-10-19,BR008,PD025,1.0,34000,0.1,30600.0,28000
TRX0014387,2024-10-19,BR006,PD006,54.0,3500,0.0,189000.0,151200
TRX0014388,2024-10-19,BR005,PD019,1.0,2500,0.0,2500.0,1800
TRX0014389,2024-10-19,BR001,PD016,50.0,11000,0.0,550000.0,425000
TRX0014390,2024-10-19,BR003,PD004,470.0,28000,0.0,13160000.0,10340000
TRX0014391,2024-10-19,BR003,PD020,59.0,2200,0.0,129800.0,88500
TRX0014392,2024-10-19,BR002,PD024,6.0,92000,0.0,552000.0,468000
TRX0014393,2024-10-19,BR006,PD025,63.0,34000,0.1,1927800.0,1764000
TRX0014394,2024-10-19,BR001,PD001,28.0,22000,0.15,523600.0,518000
TRX0014395,2024-10-19,BR003,PD007,625.0,3300,0.15,1753125.0,1687500
TRX0014396,2024-10-19,BR006,PD014,7.0,3300,0.0,23100.0,18900
TRX0014397,2024-10-19,BR002,PD021,269.0,3000,0.0,807000.0,591800
TRX0014398,2024-10-19,BR003,PD012,61.0,18500,0.15,959225.0,915000
TRX0014399,2024-10-19,BR005,PD012,14.0,18500,0.0,259000.0,210000
TRX0014400,2024-10-19,BR005,PD013,12.0,14500,0.0,174000.0,138000
TRX0014401,2024-10-19,BR007,PD007,60.0,3300,0.0,198000.0,162000
TRX0014402,2024-10-19,BR004,PD016,50.0,11000,0.15,467500.0,425000
TRX0014403,2024-10-19,BR001,PD018,43.0,3500,0.15,127925.0,107500
TRX0014404,2024-10-19,BR001,PD009,39.0,2000,0.1,70200.0,58500
TRX0014405,2024-10-20,BR005,PD003,48.0,6000,0.0,288000.0,216000
TRX0014406,2024-10-20,BR007,PD014,3.0,3300,0.0,9900.0,8100
TRX0014407,2024-10-20,BR006,PD016,2.0,11000,0.0,22000.0,17000
TRX0014408,2024-10-20,BR003,PD003,6.0,6000,0.1,32400.0,27000
TRX0014409,2024-10-20,BR005,PD013,14.0,14500,0.1,182700.0,161000
TRX0014410,2024-10-20,BR006,PD008,32.0,11000,0.05,334400.0,272000
TRX0014411,2024-10-20,BR001,PD010,45.0,6500,0.1,263250.0,216000
TRX0014412,2024-10-20,BR002,PD017,45.0,15500,0.0,697500.0,540000
TRX0014413,2024-10-20,BR002,PD007,28.0,3300,0.0,92400.0,75600
TRX0014414,2024-10-20,BR003,PD025,47.0,34000,0.0,1598000.0,1316000
TRX0014415,2024-10-20,BR007,PD016,28.0,11000,0.0,308000.0,238000
TRX0014416,2024-10-20,BR004,PD021,14.0,3000,0.05,39900.0,30800
TRX0014417,2024-10-20,BR006,PD001,41.0,22000,0.15,766700.0,758500
TRX0014418,2024-10-20,BR003,PD007,350.0,3300,0.0,1155000.0,945000
TRX0014419,2024-10-20,BR001,PD018,57.0,3500,0.05,189525.0,142500
TRX0014420,2024-10-20,BR003,PD020,10.0,2200,0.05,20900.0,15000
TRX0014421,2024-10-20,BR004,PD024,310.0,92000,0.1,25668000.0,24180000
TRX0014422,2024-10-20,BR004,PD001,25.0,22000,0.05,522500.0,462500
TRX0014423,2024-10-20,BR001,PD006,54.0,3500,0.0,189000.0,151200
TRX0014424,2024-10-21,BR004,PD003,4.0,6000,0.1,21600.0,18000
TRX0014425,2024-10-21,BR001,PD015,22.0,1800,0.0,39600.0,26400
TRX0014426,2024-10-21,BR002,PD022,10.0,45000,0.0,450000.0,380000
TRX0014427,2024-10-21,BR003,PD011,17.0,20000,0.15,289000.0,280500
TRX0014428,2024-10-21,BR008,PD009,29.0,2000,0.05,55100.0,43500
TRX0014429,2024-10-21,BR003,PD005,42.0,24000,0.0,1008000.0,819000
TRX0014430,2024-10-21,BR002,PD021,28.0,3000,0.15,71400.0,61600
TRX0014431,2024-10-21,BR004,PD006,4.0,3500,0.0,14000.0,11200
TRX0014432,2024-10-21,BR006,PD024,45.0,92000,0.0,4140000.0,3510000
TRX0014433,2024-10-21,BR002,PD006,50.0,3500,0.0,175000.0,140000
TRX0014434,2024-10-21,BR002,PD006,45.0,3500,0.0,157500.0,126000
TRX0014435,2024-10-21,BR003,PD003,42.0,6000,0.1,226800.0,189000
TRX0014436,2024-10-21,BR001,PD022,21.0,45000,0.15,803250.0,798000
TRX0014437,2024-10-21,BR001,PD010,15.0,6500,0.0,97500.0,72000
TRX0014438,2024-10-21,BR005,PD021,23.0,3000,0.05,65550.0,50600
TRX0014439,2024-10-21,BR001,PD001,16.0,22000,0.05,334400.0,296000
TRX0014440,2024-10-21,BR001,PD016,3.0,11000,0.05,31350.0,25500
TRX0014441,2024-10-21,BR002,PD022,41.0,45000,0.0,1845000.0,1558000
TRX0014442,2024-10-21,BR002,PD001,51.0,22000,0.0,1122000.0,943500
TRX0014443,2024-10-21,BR004,PD004,17.0,28000,0.1,428400.0,374000
TRX0014444,2024-10-21,BR001,PD025,500.0,34000,0.1,15300000.0,14000000
TRX0014445,2024-10-21,BR002,PD015,10.0,1800,0.15,15300.0,12000
TRX0014446,2024-10-22, BR003 ,PD025,293.0,34000,0.1,8965800.0,8204000
TRX0014447,2024-10-22,BR005,PD001,16.0,22000,0.0,352000.0,296000
TRX0014448,2024-10-22,BR004,PD005,8.0,24000,0.0,192000.0,156000
TRX0014449,2024-10-22,BR002,PD016,38.0,11000,0.0,418000.0,323000
TRX0014450,2024-10-22,BR004,PD007,44.0,3300,0.0,145200.0,118800
TRX0014451,2024-10-22,BR001,PD015,1.0,1800,0.0,1800.0,1200
TRX0014452,2024-10-22,BR001,PD014,449.0,3300,0.1,1333530.0,1212300
TRX0014453,2024-10-22,BR001,PD015,54.0,1800,0.05,92340.0,64800
TRX0014454,2024-10-22,BR004,PD018,183.0,3500,0.1,576450.0,457500
TRX0014455,2024-10-22,BR004,PD004,275.0,28000,0.1,6930000.0,6050000
TRX0014456,2024-10-22,BR007,PD014,,3300,0.0,,89100
TRX0014457,2024-10-22,BR003,PD011,24.0,20000,0.0,480000.0,396000
TRX0014458,2024-10-22,BR004,PD025,22.0,34000,0.0,748000.0,616000
TRX0014459,2024-10-22,BR006,PD019,144.0,2500,0.05,342000.0,259200
TRX0014460,2024-10-22,BR007,PD001,7.0,22000,0.1,138600.0,129500
TRX0014461,2024-10-22,BR006,PD023,7.0,12000,0.0,84000.0,66500
TRX0014462,2024-10-22,BR006,PD022,2.0,45000,0.0,90000.0,76000
TRX0014463,2024-10-22,BR004,PD001,52.0,22000,0.0,1144000.0,962000
TRX0014464,2024-10-22,BR008,PD001,15.0,22000,0.15,280500.0,277500
TRX0014465,2024-10-22,BR003,PD005,34.0,24000,0.0,816000.0,663000
TRX0014466,2024-10-22,BR004,PD020,45.0,2200,0.05,94050.0,67500
TRX0014467,2024-10-22,BR008,PD023,70.0,12000,0.05,798000.0,665000
TRX0014468,2024-10-22,BR002,PD022,490.0,45000,0.05,20947500.0,18620000
TRX0014469,2024-10-23,BR001,PD014,517.0,3300,0.0,1706100.0,1395900
TRX0014470,2024-10-23,BR004,PD014,282.0,3300,0.15,791010.0,761400
TRX0014471,2024-10-23,BR003,PD017,5.0,15500,0.0,77500.0,60000
TRX0014472,2024-10-23,BR005,PD010,54.0,6500,0.0,351000.0,259200
TRX0014473,2024-10-23,BR003,PD006,35.0,3500,0.0,122500.0,98000
TRX0014474,2024-10-23,BR004,PD006,40.0,3500,0.15,119000.0,112000
TRX0014475,2024-10-23,BR001,PD024,143.0,92000,0.0,13156000.0,11154000
TRX0014476,2024-10-23,BR004,PD014,21.0,3300,0.1,62370.0,56700
TRX0014477,2024-10-23,BR002,PD005,24.0,24000,0.0,576000.0,468000
TRX0014478,2024-10-23,BR003,PD018,38.0,3500,0.0,133000.0,95000
TRX0014479,2024-10-23,BR002,PD008,19.0,11000,0.0,209000.0,161500
TRX0014480,2024-10-23,BR006,PD007,13.0,3300,0.15,36465.0,35100
TRX0014481,2024-10-23,BR006,PD023,28.0,12000,0.0,336000.0,266000
TRX0014482,2024-10-23,BR001,PD005,19.0,24000,0.0,456000.0,370500
TRX0014483,2024-10-23,BR005,PD001,11.0,22000,0.0,242000.0,203500
TRX0014484,2024-10-24,BR001,PD005,20.0,24000,0.0,480000.0,390000
TRX0014485,2024-10-24,BR004,PD016,17.0,11000,0.0,187000.0,144500
TRX0014486,2024-10-24,BR004,PD004,19.0,28000,0.0,532000.0,418000
TRX0014487,2024-10-24,BR003,PD007,7.0,3300,0.0,23100.0,18900
TRX0014488,2024-10-24,BR007,PD023,13.0,12000,0.0,156000.0,123500
TRX0014489,2024-10-24,BR002,PD016,38.0,11000,0.1,376200.0,323000
TRX0014490,2024-10-24,BR001,PD025,11.0,34000,0.0,374000.0,308000
TRX0014491,2024-10-24,BR004,PD003,5.0,6000,0.0,30000.0,22500
TRX0014492,2024-10-24,BR003,PD020,23.0,2200,0.1,45540.0,34500
TRX0014493,2024-10-24,BR003,PD021,3.0,3000,0.0,9000.0,6600
TRX0014494,2024-10-24,BR004,PD006,21.0,3500,0.1,66150.0,58800
TRX0014495,2024-10-24,BR006,PD015,50.0,1800,0.0,90000.0,60000
TRX0014496,2024-10-24,BR007,PD001,49.0,22000,0.15,916300.0,906500
TRX0014497,2024-10-24,BR008,PD025,39.0,34000,0.15,1127100.0,1092000
TRX0014498,2024-10-24,BR007,PD004,6.0,28000,0.1,151200.0,132000
TRX0014499,2024-10-24,BR004,PD001,15.0,22000,0.0,330000.0,277500
TRX0014500,2024-10-24,BR002,PD001,4.0,22000,0.0,88000.0,74000
TRX0014501,2024-10-24,BR003,PD014,50.0,3300,0.0,165000.0,135000
TRX0014502,2024-10-24,BR002,PD003,20.0,6000,0.0,120000.0,90000
TRX0014503,2024-10-24,BR006,PD025,32.0,34000,0.0,1088000.0,896000
TRX0014504,2024-10-24,BR003,PD001,39.0,22000,0.15,729300.0,721500
TRX0014505,2024-10-24,BR005,PD006,42.0,3500,0.0,147000.0,117600
TRX0014506,2024-10-25,BR008,PD021,49.0,3000,0.1,132300.0,107800
TRX0014507,2024-10-25,BR005,PD021,21.0,3000,0.0,63000.0,46200
TRX0014508,2024-10-25,BR006,PD006,4.0,3500,0.1,12600.0,11200
TRX0014509,2024-10-25,BR004,PD007,36.0,3300,0.15,100980.0,97200
TRX0014510,2024-10-25,BR008,PD019,2.0,2500,0.0,5000.0,3600
TRX0014511,2024-10-25,BR002,PD023,14.0,12000,0.15,142800.0,133000
TRX0014512,2024-10-25,BR008,PD005,554.0,24000,0.05,12631200.0,10803000
TRX0014513,2024-10-25,BR001,PD005,50.0,24000,0.0,1200000.0,975000
TRX0014514,2024-10-25,BR006,PD011,33.0,20000,0.1,594000.0,544500
TRX0014515,2024-10-25,BR004,PD001,164.0,22000,0.05,3427600.0,3034000
TRX0014516,2024-10-25,BR001,PD022,33.0,45000,0.0,1485000.0,1254000
TRX0014517,2024-10-25,BR007,PD001,542.0,22000,0.05,11327800.0,10027000
TRX0014518,2024-10-25,BR001,PD017,26.0,15500,0.15,342550.0,312000
TRX0014519,2024-10-25,BR008,PD024,53.0,92000,0.1,4388400.0,4134000
TRX0014520,2024-10-25,BR002,PD022,49.0,45000,0.15,1874250.0,1862000
TRX0014521,2024-10-25,BR001,PD025,36.0,34000,0.0,1224000.0,1008000
TRX0014522,2024-10-25,BR001,PD008,45.0,11000,0.0,495000.0,382500
TRX0014523,2024-10-25,BR002,PD022,54.0,45000,0.1,2187000.0,2052000
TRX0014524,2024-10-25,BR001,PD003,11.0,6000,0.0,66000.0,49500
TRX0014525,2024-10-25,BR007,PD004,20.0,28000,0.1,504000.0,440000
TRX0014526,2024-10-25,BR004,PD020,21.0,2200,0.0,46200.0,31500
TRX0014527,2024-10-25,BR005,PD006,7.0,3500,0.1,22050.0,19600
TRX0014528,2024-10-25,BR001,PD013,21.0,14500,0.0,304500.0,241500
TRX0014529,2024-10-26,BR005,PD015,29.0,1800,0.0,52200.0,34800
TRX0014530,2024-10-26,BR006,PD021,5.0,3000,0.15,12750.0,11000
TRX0014531,2024-10-26,BR002,PD014,397.0,3300,0.15,1113585.0,1071900
TRX0014532,2024-10-26,BR007,PD003,6.0,6000,0.0,36000.0,27000
TRX0014533,2024-10-26,BR004,PD023,52.0,12000,0.0,624000.0,494000
TRX0014534,2024-10-26,BR005,PD021,56.0,3000,0.05,159600.0,123200
TRX0014535,2024-10-26,BR004,PD016,29.0,11000,0.05,303050.0,246500
TRX0014536,2024-10-26,BR001,PD022,51.0,45000,0.0,2295000.0,1938000
TRX0014537,2024-10-26,BR005,PD006,213.0,3500,0.0,745500.0,596400
TRX0014538,2024-10-26,BR003,PD014,47.0,3300,0.0,155100.0,126900
TRX0014539,2024-10-26,BR006,PD025,14.0,34000,0.0,476000.0,392000
TRX0014540,2024-10-26,BR002,PD014,14.0,3300,0.05,43890.0,37800
TRX0014541,2024-10-26,BR007,PD021,79.0,3000,0.0,237000.0,173800
TRX0014542,2024-10-26,BR001,PD001,18.0,22000,0.0,396000.0,333000
TRX0014543,2024-10-26,BR003,PD001,10.0,22000,0.0,220000.0,185000
TRX0014544,2024-10-26,BR003,PD022,32.0,45000,0.0,1440000.0,1216000
TRX0014545,2024-10-26,BR006,PD015,23.0,1800,0.0,41400.0,27600
TRX0014546,2024-10-26,BR002,PD020,211.0,2200,0.0,464200.0,316500
TRX0014547,2024-10-26,BR004,PD013,56.0,14500,0.0,812000.0,644000
TRX0014548,2024-10-26,BR003,PD001,56.0,22000,0.0,1232000.0,1036000
TRX0014549,2024-10-26,BR002,PD025,23.0,34000,0.1,703800.0,644000
TRX0014550,2024-10-26,BR004,PD008,12.0,11000,0.1,118800.0,102000
TRX0014551,2024-10-27,BR002,PD017,18.0,15500,0.0,279000.0,216000
TRX0014552,2024-10-27,BR007,PD001,19.0,22000,0.15,355300.0,351500
TRX0014553,2024-10-27,BR004,PD021,20.0,3000,0.0,60000.0,44000
TRX0014554,2024-10-27,BR005,PD014,2.0,3300,0.05,6270.0,5400
TRX0014555,2024-10-27,BR007,PD003,38.0,6000,0.05,216600.0,171000
TRX0014556,2024-10-27,BR007,PD011,38.0,20000,0.1,684000.0,627000
TRX0014557,2024-10-27,BR001,PD010,23.0,6500,0.0,149500.0,110400
TRX0014558,2024-10-27,BR008,PD003,39.0,6000,0.05,222300.0,175500
TRX0014559,2024-10-27,BR006,PD005,367.0,24000,0.05,8367600.0,7156500
TRX0014560,2024-10-27,BR005,PD024,61.0,92000,0.15,4770200.0,4758000
TRX0014561,2024-10-27,BR008,PD008,492.0,11000,0.05,5141400.0,4182000
TRX0014562,2024-10-27,BR003,PD012,253.0,18500,0.1,4212450.0,3795000
TRX0014563,2024-10-27,BR006,PD020,63.0,2200,0.1,124740.0,94500
TRX0014564,2024-10-27,BR004,PD024,539.0,92000,0.15,42149800.0,42042000
TRX0014565,2024-10-27,BR001,PD007,45.0,3300,0.15,126225.0,121500
TRX0014566,2024-10-27,BR004,PD007,-29.0,3300,0.0,-95700.0,78300
TRX0014567,2024-10-27,BR008,PD020,,2200,0.05,,81000
TRX0014568,2024-10-27,BR002,PD005,42.0,24000,0.0,1008000.0,819000
TRX0014569,2024-10-27,BR005,PD019,48.0,2500,0.0,120000.0,86400
TRX0014570,2024-10-27,BR001,PD015,45.0,1800,0.0,81000.0,54000
TRX0014571,2024-10-27,BR002,PD001,46.0,22000,0.15,860200.0,851000
TRX0014572,2024-10-27,BR003,PD001,25.0,22000,0.15,467500.0,462500
TRX0014573,2024-10-28,BR005,PD015,35.0,1800,0.0,63000.0,42000
TRX0014574,2024-10-28,BR008,PD006,32.0,3500,0.05,106400.0,89600
TRX0014575,2024-10-28,BR008,PD008,7.0,11000,0.15,65450.0,59500
TRX0014576,2024-10-28,BR005,PD006,2.0,3500,0.15,5950.0,5600
TRX0014577,2024-10-28,BR003,PD022,23.0,45000,0.0,1035000.0,874000
TRX0014578,2024-10-28,BR004,PD011,6.0,20000,0.05,114000.0,99000
TRX0014579,2024-10-28,BR001,PD003,31.0,6000,0.0,186000.0,139500
TRX0014580,2024-10-28,BR002,PD025,53.0,34000,0.1,1621800.0,1484000
TRX0014581,2024-10-28,BR004,PD019,47.0,2500,0.0,117500.0,84600
TRX0014582,2024-10-28,BR002,PD019,40.0,2500,0.05,95000.0,72000
TRX0014583,2024-10-28,BR001,PD021,35.0,3000,0.1,94500.0,77000
TRX0014584,2024-10-28,BR008,PD005,50.0,24000,0.1,1080000.0,975000
TRX0014585,2024-10-28,BR006,PD023,,12000,0.15,,446500
TRX0014586,2024-10-28,BR006,PD014,51.0,3300,0.05,159885.0,137700
TRX0014587,2024-10-28,BR001,PD021,10.0,3000,0.05,28500.0,22000
TRX0014588,2024-10-28,BR008,PD003,12.0,6000,0.05,68400.0,54000
TRX0014589,2024-10-28,BR003,PD016,25.0,11000,0.05,261250.0,212500
TRX0014590,2024-10-28,BR001,PD018,12.0,3500,0.15,35700.0,30000
TRX0014591,2024-10-28,BR008,PD006,54.0,3500,0.05,179550.0,151200
TRX0014592,2024-10-28,BR002,PD025,2.0,34000,0.05,64600.0,56000
TRX0014593,2024-10-29,BR003,PD025,39.0,34000,0.0,1326000.0,1092000
TRX0014594,2024-10-29,BR004,PD006,191.0,3500,0.0,668500.0,534800
TRX0014595,2024-10-29,BR001,PD003,16.0,6000,0.15,81600.0,72000
TRX0014596,2024-10-29,BR004,PD017,48.0,15500,0.0,744000.0,576000
TRX0014597,2024-10-29,BR003,PD001,12.0,22000,0.15,224400.0,222000
TRX0014598,2024-10-29,BR002,PD016,34.0,11000,0.0,374000.0,289000
TRX0014599,2024-10-29,BR002,PD024,31.0,92000,0.05,2709400.0,2418000
TRX0014600,2024-10-29,BR008,PD006,31.0,3500,0.0,108500.0,86800
TRX0014601,2024-10-29,BR002,PD016,35.0,11000,0.0,385000.0,297500
TRX0014602,2024-10-29,BR002,PD007,28.0,3300,0.1,83160.0,75600
TRX0014603,2024-10-29,BR002,PD015,22.0,1800,0.0,39600.0,26400
TRX0014604,2024-10-29,BR001,PD016,157.0,11000,0.1,1554300.0,1334500
TRX0014605,2024-10-29,BR001,PD021,28.0,3000,0.0,84000.0,61600
TRX0014606,2024-10-29,BR002,PD004,12.0,28000,0.05,319200.0,264000
TRX0014607,2024-10-29,BR004,PD020,21.0,2200,0.0,46200.0,31500
TRX0014608,2024-10-29,BR008,PD019,31.0,2500,0.0,77500.0,55800
TRX0014609,2024-10-29,BR001,PD003,1.0,6000,0.0,6000.0,4500
TRX0014610,2024-10-29,BR008,PD019,5.0,2500,0.05,11875.0,9000
TRX0014611,2024-10-29,BR001,PD007,101.0,3300,0.1,299970.0,272700
TRX0014612,2024-10-29,BR001,PD025,51.0,34000,0.0,1734000.0,1428000
TRX0014613,2024-10-29,BR003,PD006,38.0,3500,0.15,113050.0,106400
TRX0014614,2024-10-29,BR008,PD006,40.0,3500,0.15,119000.0,112000
TRX0014615,2024-10-29,BR004,PD003,2.0,6000,0.0,12000.0,9000
TRX0014616,2024-10-29,BR004,PD007,20.0,3300,0.1,59400.0,54000
TRX0014617,2024-10-29,BR007,PD009,14.0,2000,0.1,25200.0,21000
TRX0014618,2024-10-30,BR001,PD018,12.0,3500,0.0,42000.0,30000
TRX0014619,2024-10-30,BR006,PD010,33.0,6500,0.05,203775.0,158400
TRX0014620,2024-10-30,BR002,PD016,35.0,11000,0.15,327250.0,297500
TRX0014621,2024-10-30,BR005,PD003,35.0,6000,0.0,210000.0,157500
TRX0014622,2024-10-30,BR001,PD003,42.0,6000,0.0,252000.0,189000
TRX0014623,2024-10-30,BR002,PD023,31.0,12000,0.15,316200.0,294500
TRX0014624,2024-10-30,BR004,PD012,11.0,18500,0.0,203500.0,165000
TRX0014625,2024-10-30,BR006,PD012,24.0,18500,0.0,444000.0,360000
TRX0014626,2024-10-30,BR002,PD022,19.0,45000,0.0,855000.0,722000
TRX0014627,2024-10-30,BR003,PD006,24.0,3500,0.0,84000.0,67200
TRX0014628,2024-10-30,BR004,PD001,48.0,22000,0.05,1003200.0,888000
TRX0014629,2024-10-30,BR004,PD016,21.0,11000,0.05,219450.0,178500
TRX0014630,2024-10-30,BR008,PD001,19.0,22000,0.0,418000.0,351500
TRX0014631,2024-10-30,BR004,PD022,525.0,45000,0.15,20081250.0,19950000
TRX0014632,2024-10-30,BR004,PD006,35.0,3500,0.0,122500.0,98000
TRX0014633,2024-10-30,BR001,PD008,191.0,11000,0.15,1785850.0,1623500
TRX0014634,2024-10-30,BR004,PD010,334.0,6500,0.0,2171000.0,1603200
TRX0014635,2024-10-30,BR004,PD025,51.0,34000,0.0,1734000.0,1428000
TRX0014636,2024-10-30,BR003,PD005,479.0,24000,0.05,10921200.0,9340500
TRX0014637,2024-10-30,BR004,PD025,399.0,34000,0.0,13566000.0,11172000
TRX0014638,2024-10-30,BR002,PD006,40.0,3500,0.1,126000.0,112000
TRX0014639,2024-10-30,BR008,PD002,31.0,15000,0.1,418500.0,372000
TRX0014640,2024-10-31,BR004,PD014,10.0,3300,0.05,31350.0,27000
TRX0014641,2024-10-31,BR003,PD025,23.0,34000,0.05,742900.0,644000
TRX0014642,2024-10-31,BR004,PD023,13.0,12000,0.0,156000.0,123500
TRX0014643,2024-10-31,BR008,PD014,33.0,3300,0.1,98010.0,89100
TRX0014644,2024-10-31,BR008,PD006,34.0,3500,0.0,119000.0,95200
TRX0014645,2024-10-31,BR003,PD005,386.0,24000,0.15,7874400.0,7527000
TRX0014646,2024-10-31,BR008,PD007,4.0,3300,0.0,13200.0,10800
